iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
153,441.9974504,241.263241781865,0.499995026794489,0.0670789188951646,0.4559558,2.0509745,0.0330738,0.3119162
154,444.9233168,241.252551747082,0.500006122736875,0.0556972337085185,0.4182479,2.1297411,0.0290041,0.3162227
155,447.8406713,241.250426845962,0.500002674876657,0.0545471863149244,0.4139305,2.1221112,0.0317913,0.3136697
156,450.7209805,241.249627082666,0.499997345922411,0.0594804477385863,0.4348516,2.05921,0.0296756,0.3211079
157,453.5833535,241.24282597859,0.500002765054026,0.0561216101357401,0.4128976,2.0661407,0.0315189,0.315781
158,456.5098348,241.238354227566,0.500004625992637,0.0562951714588236,0.4489658,2.1044759,0.0297954,0.3088777
159,459.6712,241.235732154586,0.500003652832682,0.0593998896533081,0.4414889,2.2837083,0.0379673,0.362431
160,462.816109,241.233759342201,0.500001715244128,0.0549021465548479,0.4269198,2.3389186,0.0299766,0.3141653
161,465.9404766,241.232806615662,0.499998208754891,0.0568309075626723,0.4070247,2.3341556,0.0289986,0.3187784
162,469.1566066,241.232015864799,0.499994501124226,0.05576862823796,0.4919094,2.3371538,0.030554,0.3227325
163,472.2741094,241.224941171047,0.500001809794341,0.0561502504594619,0.4243129,2.1935449,0.0414191,0.4200643
164,475.278508,241.225327646818,0.499996281503736,0.0563118281950509,0.4292351,2.1807835,0.0306752,0.3280862
165,478.8864968,241.218935289004,0.500002553288452,0.0447812260278999,0.4595053,2.662167,0.0306663,0.4157962
166,482.1978776,241.220464896319,0.499995276758491,0.0490553606739793,0.4946443,2.346043,0.0316352,0.4033914
167,485.3094963,241.215295492032,0.499999651520031,0.0521349886038768,0.4887611,2.2222108,0.034605,0.3342921
168,488.4133784,241.210154515529,0.500003944571509,0.0503348394911712,0.4331851,2.1996679,0.0315646,0.4035913
169,491.4422681,241.211945872878,0.499996252820388,0.0473848940680821,0.4878502,2.1488324,0.0331579,0.3287141
170,494.4196959,241.206663150334,0.500000778051405,0.0483341588861037,0.4486862,2.1324044,0.0304311,0.3322893
171,497.2933803,241.20176080603,0.500004641596665,0.0464461431990593,0.409917,2.0977632,0.0285816,0.3066221
172,500.1673769,241.203497038113,0.499996997511116,0.0490200305671936,0.4080745,2.0747347,0.0308597,0.3268598
173,503.0229028,241.198277452209,0.5000013427238,0.0485473489687127,0.426689,2.0379817,0.0313605,0.3263538
174,505.8539624,241.199505300105,0.499994490370434,0.05125332333998,0.4201624,2.0382879,0.029825,0.3078637
175,508.6858075,241.193935280329,0.499999383602522,0.0508947197125917,0.4069808,2.0510202,0.0328438,0.3074293
176,511.5056621,241.188260822977,0.500004409024542,0.051906751654634,0.4107454,2.0438342,0.0295792,0.301709
177,514.31639,241.188949426115,0.499998373768262,0.0533249968098408,0.4144946,2.023617,0.0311228,0.3076801
178,517.1302478,241.182876724324,0.500004017483901,0.0530827792069632,0.4038585,2.0395773,0.0295575,0.3066077
179,519.914594,241.183798388859,0.499997588597305,0.0542950829952793,0.4045592,2.0093806,0.0293977,0.3057268
180,522.793294,241.178089857906,0.500002610151977,0.0540623195105427,0.4041428,2.0672225,0.0295647,0.3420645
181,525.7940869,241.178806178185,0.499996478179477,0.0570231627496006,0.4738511,2.1585383,0.0319166,0.3023399
182,528.7606966,241.172735819993,0.5000020351677,0.0563624591028173,0.4010846,2.1742539,0.0306593,0.3267799
183,531.7011774,241.173191518008,0.499996292276897,0.0616904459753057,0.4210213,2.1450904,0.0308795,0.3123623
184,534.5304441,241.167175522874,0.500001745467323,0.064490095735983,0.4130821,2.0252278,0.0301594,0.3248861
185,537.3133198,241.167988134319,0.499995423933829,0.0703461388906085,0.4032002,2.0091755,0.0293295,0.3057896
186,540.1897292,241.162845473387,0.499999480418964,0.0718538211074984,0.4148353,2.0796008,0.0313269,0.3170026
187,543.0819827,241.160517334834,0.499999246009738,0.0729227507012926,0.4130957,2.1029568,0.0287838,0.3119402
188,546.2139807,241.160437841762,0.499995599241033,0.0737561025907066,0.4450541,2.3092197,0.0282114,0.3134237
189,549.2379647,241.15502143969,0.500001344302492,0.0693631551602483,0.4043495,2.2241235,0.030737,0.3287588
190,552.2078421,241.155569429642,0.499996745745316,0.0768669513333718,0.4476046,2.1364853,0.0314996,0.3216062
191,555.0914736,241.150237243148,0.500002399515861,0.0701093596902663,0.4188325,2.0813977,0.0269011,0.3258658
192,558.2184862,241.151167347983,0.499997245289862,0.0777398323144716,0.4269106,2.2825071,0.0374946,0.3355933
