iteration,time_seconds,compliance,volume_fraction,change,beta,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
487,307.0807541,195.070560114845,0.499999630196657,0.0105133434276401,16,0.0507967,0.067134,0.0377664,0.4275257
488,307.6824149,195.070289928787,0.499999622583256,0.0105753629743557,16,0.0506768,0.0670415,0.0385335,0.437388
489,308.2573824,195.070016622019,0.499999628082806,0.0106769999826533,16,0.0467766,0.0638748,0.0391683,0.4167853
490,308.8469284,195.069638116432,0.499999630857172,0.0107557017077517,16,0.0509626,0.0677399,0.0398828,0.4221142
491,309.4295022,195.069374941585,0.499999625643713,0.0108339967596701,16,0.0469863,0.0618044,0.0363628,0.4297207
492,310.0296659,195.069096713571,0.499999628151191,0.0109220107298004,16,0.0440577,0.0718195,0.0403464,0.4352004
493,310.613138,195.068736951291,0.499999636848045,0.0110279857255085,16,0.0482284,0.0647157,0.0379565,0.4248441
494,311.2405201,195.068479464054,0.499999631498149,0.0110937744820981,16,0.0484832,0.0664181,0.0398942,0.4641347
495,311.8684959,195.0682176061,0.49999963069533,0.0111932309089788,16,0.052225,0.0680978,0.0420431,0.4566104
496,312.4785773,195.067848990731,0.49999964006798,0.0112629790161211,16,0.0521737,0.0682384,0.0371452,0.4447926
497,313.0916808,195.067600720045,0.499999630702385,0.0113360855197983,16,0.0522624,0.0671339,0.0386982,0.445567
498,313.6769679,195.067332948598,0.499999635172237,0.0114099047307142,16,0.0487956,0.0681097,0.0390883,0.4186593
499,314.2637605,195.066985627124,0.499999644065862,0.0115148654061384,16,0.0428654,0.0643222,0.0354554,0.4366043
500,314.8536977,195.066745956488,0.49999964122015,0.0115652886592789,16,0.0495846,0.068916,0.0379714,0.4244652
501,315.4635541,195.066494181071,0.499999636615105,0.0110339125855088,16,0.0478798,0.0651146,0.039869,0.4452195
502,316.0524084,195.066135053433,0.499999644113744,0.0111474485046713,16,0.0500944,0.0659054,0.0362671,0.4253393
503,316.6596604,195.065895496891,0.499999639041097,0.0111766431861995,16,0.0507854,0.0672544,0.0376508,0.4423088
504,317.2728933,195.065648434788,0.499999645225938,0.0111853854426915,16,0.0533074,0.0651245,0.0395587,0.4471121
505,317.8762213,195.065312011222,0.499999649843277,0.0112183728132253,16,0.0512434,0.0672695,0.0385169,0.4380454
506,318.4758374,195.065081525747,0.499999644986318,0.0109501522540711,16,0.0510064,0.0646248,0.0375611,0.4385307
507,319.0868374,195.064833186259,0.499999645457855,0.0109337339070225,16,0.0499566,0.0656532,0.0383636,0.449465
508,319.6847551,195.064500029624,0.499999657122498,0.01106573069676,16,0.0458771,0.0649493,0.0365377,0.4427881
509,320.2950105,195.06427964554,0.499999643627598,0.0111318354316423,16,0.0492861,0.0642321,0.0374151,0.4482903
510,320.8765825,195.064037642322,0.499999649026603,0.011244963304078,16,0.0498894,0.0671152,0.0375369,0.4197585
511,321.4561102,195.063709578325,0.499999657773333,0.0106943953216656,16,0.0453829,0.0638179,0.0360038,0.4243461
512,322.0447928,195.063493312795,0.499999652273975,0.010828602559487,16,0.0479427,0.0651673,0.0373787,0.4275375
513,322.7010476,195.063252446453,0.499999650482301,0.0108638037094342,16,0.0488656,0.065774,0.0387258,0.4952329
514,323.3135132,195.06293147299,0.499999661194748,0.0109766749903649,16,0.0531571,0.0676566,0.0393705,0.444466
515,323.8951123,195.062720413879,0.499999652537364,0.0110674701423703,16,0.0442286,0.0619177,0.0366878,0.4309892
516,324.4898405,195.062493327682,0.499999654794319,0.0111576167076941,16,0.0500683,0.0654095,0.0392976,0.4285039
517,325.0787527,195.062172270901,0.499999662763256,0.0111940645505485,16,0.0477467,0.0615241,0.0393416,0.4294798
518,325.659973,195.061967477621,0.499999657887761,0.0113233968712785,16,0.0489677,0.0636348,0.0354052,0.4260763
519,326.2354411,195.061742129383,0.499999659448873,0.0113808945666101,16,0.0464042,0.0651712,0.0378153,0.4144661
520,326.8043033,195.061430245547,0.499999662709083,0.0114720630644947,16,0.0466207,0.0640369,0.0363452,0.4146443
521,327.3820277,195.061224629237,0.49999965548436,0.0109562355058729,16,0.0473712,0.0676146,0.0395779,0.4143024
522,327.9780602,195.061004110174,0.49999966040126,0.00997882542699613,16,0.043093,0.0606905,0.0421227,0.4370491
